,create_date,location_name,msg
125,2021/11/22 19:39:32,"전라남도 고흥군,전라남도 목포시,전라남도 무안군,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 진도군,전라남도 함평군,전라남도 해남군","[전남도청] 강풍특보 발효 중, 내일 아침 기온 급강하 예상 ▲교량구간 결빙주의▲입간판, 농수산시설물 등 안전조치▲노약자 등 체온유지, 두꺼운 외투 착용바랍니다."
126,2021/11/22 19:06:29,경기도 남양주시,"[남양주시청]11.22.(월) 코로나19 확진자 50명발생. 방역사항은 홈페이지 , 블로그 참고바랍니다. c11.kr/u1qz 증상의심시 코로나19 검사받으세요."
127,2021/11/22 18:53:29,제주특별자치도 전체,[행정안전부] 오늘 20시00분 제주(제주산간) 대설주의보 발효. 대중교통을 이용하시고 눈길 안전에 주의하시기 바랍니다.
128,2021/11/22 18:48:42,충청남도 홍성군,[홍성군청]11월22일(월) 18시 기준 확진자 2명(홍성359~360번) 발생. 타지역 확진자 접촉 2명. 접촉자 및 이동동선 파악 완료
129,2021/11/22 18:16:03,경기도 이천시,"[이천시청] 11월 22일 확진자 17명 발생(2,486~2,502번) / 이천시 재난기본소득 온라인 신청마감은 11월 26일까지.(icheon.go.kr)"
130,2021/11/22 18:11:36,경기도 구리시,"[구리시청] 11.22.(월) 신규 확진자 22명(격리중2, 타지역8) 발생. 세부 현황은 시 홈페이지 및 블로그 참조 바랍니다 bit.ly/3HKNte3"
131,2021/11/22 18:11:07,경상북도 영덕군,[영덕군청]▲금일 확진자 13명 발생▲확진자 동선 확인후 방역완료▲만12세이하 아동 선제검사 실시▲방역수칙 준수철저 당부드림
132,2021/11/22 18:02:37,경기도 양평군,"[양평군청] 11월 22일 18시 기준 코로나19 확진자 4명 발생, 관련 사항은 www.yp21.go.kr/corona.jsp 참고바랍니다."
133,2021/11/22 18:02:00,충청남도 태안군,[태안군청] 11.22.(월) 확진자5명발생[태안218~222번/확진자접촉5]▲11.22. ~ 11.24. 대설·한파·강풍·풍랑 등 기상악화에 따른 안전관리 철저
134,2021/11/22 18:00:20,경기도 부천시,"[부천시청] 11월 22일(월) 18:00기준 코로나19확진자 40명발생, 세부내용은 블로그 참조하시기 바랍니다 blog.naver.com/bucheon-city"
135,2021/11/22 18:00:03,경기도 안성시,"[안성시청]11.22코로나19확진자6명(확진자접촉3자가격리1해외입국1동반입소1)발생.역학조사,방역조치 완료 anseong.go.kr/corona_index.jsp"
136,2021/11/22 17:56:52,경기도 연천군,[연천군청] 11월 22일 코로나19 18시 기준 확진자 발생 1명(연천군민 1명) 관련 내용은 블로그 참조 바랍니다. url.kr/3euxdv
137,2021/11/22 17:48:52,경기도 여주시,"[여주시청]11월 22일 확진자 923~932번 10명(관내9,관외1) 발생. 마스크 착용 등 방역수칙을 준수해 주시기 바랍니다. ☞ www.yeoju.go.kr"
138,2021/11/22 17:47:47,경기도 과천시,[과천시청] 11월 22일 17시 기준 신규확진 5명 발생 https://www.gccity.go.kr/corona.jsp 가벼운 의심증상도 무조건 코로나 검사
139,2021/11/22 17:46:55,충청남도 아산시,"[충남경찰청] 아산시에서 배회 중인 박석돌씨(남, 72세)를 찾습니다 - 175cm, 왜소한 체격, 흰색패딩조끼, 검정바지 vo.la/vnOcx / ☎182"
140,2021/11/22 17:43:10,충청북도 옥천군,"[옥천군청]11.22.(월)확진자 2명(가족)발생, 관내동선없음. 옥천보건소선별진료소 운영시간 평일/주말/공휴일 09:00~16:00 점심시간12:00~13:00"
141,2021/11/22 17:36:40,충청남도 논산시,"[논산시청] 11월22일 확진자 3명(격리1,조사중2) ▶다중이용시설 방문시 마스크 착용 등 기본방역수칙 준수 철저 ▶코로나19 추가접종 대상은 신속히 접종 당부"
142,2021/11/22 17:35:38,경기도 가평군,[가평군청] 11월 22일 코로나19 일일 확진자 2명(448번~449번) 발생. 기본방역수칙 준수 철저 당부.
143,2021/11/22 17:27:03,경기도 평택시,"[평택시]확진자31명(타시민7명, 평택시민24명)발생/감염확산을 차단하고 나와 가족의 안전을 지키기위한 마스크착용 등 기본방역수칙을 철저히 준수해 주시길바랍니다."
144,2021/11/22 17:25:00,충청북도 충주시,"[충주시청] 11월 22일 확진자 3명 발생(선행 확진자 접촉2, 조사중1)▲마스크 착용▲손씻기▲주기적 소독,환기▲백신접종에 적극동참하여 주시기 바랍니다."
145,2021/11/22 17:21:28,경기도 김포시,"[김포시청] 11월 22일 17시 기준, 코로나19 확진자 37명 발생/ 세부사항은 김포시 블로그를 참조하시기 바랍니다. vo.la/3CuN9"
146,2021/11/22 17:02:31,경상남도 김해시,"[김해시청]11.22(월) 확진자 12명(관내 8, 타지역 3, 조사중 1) / 김해시블로그 vo.la/E242P 참고 바랍니다"
147,2021/11/22 17:02:05,광주광역시 전체,"[광주광역시] 11.11(목)~11.20(토) 남흥사우나 여탕(북구 밤실로 172, 두암동)에 방문하신 분은 거주지 보건소에서 검사받으시기 바랍니다"
148,2021/11/22 17:01:59,경기도 광주시,"[광주시청] 11월 22일 17시 기준 확진자 13명 발생. 기침, 발열 등 의심 증상 발현 시 가까운 선별진료소에서 검사받으세요."
149,2021/11/22 16:52:36,경기도 연천군,[연천군청] 11/17~11/20 (11:00~13:00사이)에 전곡읍 양연로468번길 29 소재 구내식당을 이용한 방문객은 코로나19 검사하시기 바랍니다.
150,2021/11/22 16:43:51,전라북도 고창군,"[고창군청]11.22(월) 16:00기준 확진자 2명(145~146번) 발생, 타지역 방문하시거나 유증상자 등 코로나19 의심되는 분은 검사 받으시기 바랍니다."
151,2021/11/22 16:43:17,전라북도 무주군,[무주군청] 11.22.(월) 16시 기준 신규확진자 1명 발생(무주 47번/46번 확진자 가족/ 11.21.확진) 마스크착용 등 개인방역수칙 준수 바랍니다.
152,2021/11/22 16:33:12,전라남도 화순군,"[화순군청] ▶검사장소: 【한천면】 한천면 복지회관(영내), 한천영외출장소(영외), 【능주면】 능주면 복지회관 ▶해당 면민들은 빠짐없이 코로나19 진단검사바랍니다"
153,2021/11/22 16:32:54,전라남도 화순군,[화순군청] <춘양면·한천면·능주면 코로나19 전수 진단검사 안내> ▶검사일시: 11. 22.(월) 17:00~21:00 ▶검사장소: 【춘양면】 춘양면 복지회관
154,2021/11/22 16:29:59,경기도 광명시,"[광명시청] 11월22일 16시 기준 확진자21명발생(확진자접촉15, 역학조사중6) 세부내용은 블로그 참조바랍니다. blog.naver.com/gmcityhall"
155,2021/11/22 16:29:17,충청남도 당진시,"[당진시청]11/22(월) 16시기준 확진자6명(관내접촉4,조사중2)발생. 총1248명 ▲코로나19 방역을 위해 주기적인 환기를 잊지마시고 실천하여 주시기바랍니다"
156,2021/11/22 16:24:54,충청북도 괴산군,[괴산군청] 11월 22일 확진자 1명(타지역) 발생. 역학 조사후 홈페이지 게시. ▲ 타지인 접촉자 및 타지역 방문자는 코로나19 검사 받으시기 바랍니다.
157,2021/11/22 16:08:03,경기도 오산시,[오산시청] 11월 22일 16시 기준 확진자 3명(오산) 발생. 자세한 내용은 pf.kakao.com/_ubxjxdxb 를 참조하시기 바랍니다.
158,2021/11/22 16:07:05,경상남도 양산시,"[양산시청] 11.22.(월) 16시기준, 코로나19 확진자 20명발생(관내 병원관련 6, 관내 중학교 7, 관외 확진자접촉 3, 가족간전파 1, 감염원불명 3)"
159,2021/11/22 16:04:31,경상북도 영덕군,[영덕군청] 11/20(토) 06시~12시 사이 영해 대영방앗간 이용한 사람은 즉시 아산병원 또는 보건소 선별진료소에서 검사를 받으시기 바랍니다.
160,2021/11/22 16:01:48,충청남도 보령시,[보령시청]11.22.(월) 16:00기준 확진자 3명 발생(격리중확진/이동동선 없음) 자세한사항은 vo.la/onM84 참고하시기 바랍니다.
161,2021/11/22 15:59:08,"강원도 전체,경기도 전체,경상남도 전체,경상북도 전체,광주광역시 전체,대구광역시 전체,대전광역시 전체,부산광역시 전체,서울특별시 전체,울산광역시 전체,인천광역시 전체,전라남도 전체,전라북도 전체,제주특별자치도 전체,충청남도 전체,충청북도 전체,세종특별자치시","[중대본] 요양시설 입소자, 60세 이상 등은 코로나19 추가접종 시기가 도래한 경우 늦지 않게 접종에 참여토록 가족들의 협조를 부탁드립니다(☎120,1339)"
162,2021/11/22 15:58:23,충청북도 음성군,"[음성군청]11월 22일 확진자 1명(내국인 타지역거주자)발생▲동선,접촉자 조사중▲타지역 방문,모임,지인초청 자제▲유증상시 주민께서는 PCR검사 받으시기 바랍니다"
163,2021/11/22 15:49:51,경기도 군포시,[군포시청] ▲11월22일 15시 기준 코로나 확진자 15명 발생 ▲금일부터 코로나검사는 산본보건지소에서만 가능 pf.kakao.com/_eDSsxb
164,2021/11/22 15:38:09,경상남도 진주시,[진주시청] 22일 15시 기준 확진자 2명(타지역 확진자의 접촉자 ) 발생. 상세 현황은 시 누리집 참조 바랍니다.
165,2021/11/22 15:23:14,경기도 의왕시,"[의왕시청] ▲11월22일 15시 기준 코로나19 확진자 6명 발생 pf.kakao.com/_xdPSRK ▲자율방역 실천!(마스크착용,손씻기,환기,진단검사 등)"
166,2021/11/22 15:13:11,전라남도 전체,"[전남도청]최근 1주간 도내 2인 이상 집단발생 6개 학교 58명▲가벼운 감기 등 유증상(√기침√인후통√두통) 시 먼저 진단검사 받고, 음성 확인 후 등교바랍니다"
167,2021/11/22 15:12:22,충청남도 계룡시,"[계룡시청] 11월 22일 15시 기준, 확진자 3명 발생(계룡104~106번). 코로나19 의심 될 경우 보건소 선별진료소에서 PCR검사 받으시기 바랍니다."
168,2021/11/22 15:00:11,경상남도 거제시,"[거제시청] 확진자 1명(감염경로 조사중) 발생 ▲불필요한 모임, 만남 자제 및 손씻기, 마스크 착용 등 방역수칙 준수바랍니다."
169,2021/11/22 14:36:34,경기도 시흥시,"[시흥시청] 11월 22일 14시 기준 29명 발생(관내 22, 관외 7), blog.naver.com/siheungblog/222575409256"
170,2021/11/22 14:32:02,경기도 안산시,[안산시청]11월22일14시기준 확진자 38명 발생 asq.kr/ZbB77jZ ▲다문화접종센터▲미접종자(외국인포함)접종가능▲얀센 url.kr/x3bi48
171,2021/11/22 14:19:50,충청남도 천안시,"[충남경찰청] 천안시 동남구에서 실종된 박석돌씨(남, 72세)를 찾습니다 - 175cm, 왜소한 체격, 흰색패딩조끼, 검정바지 vo.la/vnOcx / ☎182"
172,2021/11/22 14:10:58,전라남도 영암군,"[영암군청]11.20(토)15:40~16:00영암버스터미널→삼호터미널 군내버스,16:00~17:00삼호터미널→현대삼호3차정류장 300번버스이용자는 즉시검사바랍니다"
173,2021/11/22 14:10:09,전라남도 영암군,[영암군청]11.20(토)14:00~14:40현대삼호3차정류장→삼호터미널 300번버스 14:40~15:00삼호터미널→영암버스터미널 군내버스이용자는 즉시검사바랍니다
174,2021/11/22 14:07:46,경상남도 통영시,[통영시청]11.22(월) 확진자 2명(271~272번)발생/확진자 접촉▲사적모임 및 타지역 방문 자제▲마스크 착용▲백신 추가접종에 적극동참하여 주시기 바랍니다.
175,2021/11/22 14:01:13,경상남도 사천시,[사천시청] 11.22.(월) 14시 기준 확진자 2명(격리중2) 발생 ▲의심증상시 즉시 진단검사 바랍니다.
176,2021/11/22 13:59:43,전라남도 진도군,[진도군청]11.22. 1명확진(타지역거주)▲달님이네맛집 20일(토) 13:43~14:18▲진도읍하나로마트 20일(토) 16:04~16:30▲방문자는 검사바랍니다
177,2021/11/22 13:56:39,경상남도 하동군,"[하동군청]2021.11.22, 14:00기준 확진자 1명 발생, 타지역거주자로 관내동선 없음, 마스크 착용 등 방역수칙 준수 및 유증상시 코로나 검사 바랍니다."
178,2021/11/22 13:47:40,충청북도 진천군,"[진천군청]▲11.21 코로나 확진자 1명(내국인1)▲손씻기, 마스크착용 등 방역수칙 준수바랍니다▲증상발현시 주소지 관할 보건소에서 코로나 무료검사 바랍니다."
179,2021/11/22 13:46:21,경상북도 문경시,[문경시청] 문경시 95번 확진자 1명 발생(타지역거주자). 이동동선 및 자세한 내용은 문경시청 홈페이지를 참고바랍니다.(http://url.kr/g3jnv6)
180,2021/11/22 13:00:17,충청남도 공주시,"[공주시청] 11월 22일 13시 기준. 확진자 4명 발생. 공주331~334번(타지역접촉1, 가족3). 김장철 모임자제, 마스크 쓰기 등 방역수칙 준수 바랍니다"
181,2021/11/22 12:35:43,경상북도 울릉군,"[행정안전부] 오늘 12시30분 경북(울릉도.독도) 강풍경보, 간판 등 부착물 고정,선박 결박,비닐하우스 등 시설물 피해에 유의바랍니다"
182,2021/11/22 12:15:45,경기도 안양시,[안양시청]▲11.21.(일) 11:00기준 신규확진자 24명 url.kr/voux6p ▲발열·권태감·기침·호흡곤란 등 의심증상이 있을 때 즉시 검사바랍니다
183,2021/11/22 12:08:55,충청북도 충주시,[충주시청]11.12.(금)~11.13.(토) THE조선호텔수안보 “에이원데이터(KPG)워크숍”에 참석하신분은 가까운 보건소에서 코로나19검사를 받으시기 바랍니다
184,2021/11/22 11:57:42,충청북도 충주시,[충주시청] 11.18.(목)~11.20.(토) 앙성면 소재 '용포방앗간' 방문자는 가까운 보건소에서 코로나19 검사를 받으시기 바랍니다.
185,2021/11/22 11:54:13,경상북도 성주군,[성주군청] 오늘 10:34경 경북 성주군 월항면 장산리 1525 공장에서 화재 발생. 인근 주민은 안전한곳으로 대피하고 이 지역을 지나는 차량은 우회 바랍니다.
186,2021/11/22 11:40:02,경상남도 합천군,"[합천군청](버스시간 정정)11월18일(목) ①7:50초계→합천읍 ②10:20합천읍→초계,적중농어촌버스탑승자는코로나19검사받으시기바랍니다.(보건소930-3683)"
187,2021/11/22 11:37:31,전라남도 보성군,"[보성군] 11.22.(월) 8시 기준 확진자 2명 발생(자가격리중1, 타지역거주자1) ▲타지역 방문·접촉 자제, 마스크 착용 등 개인방역수칙 준수 바랍니다."
188,2021/11/22 11:35:06,경상남도 함안군,"[함안군청] 11월 22일 확진자 2명 발생(함안370~371, 확진자접촉2), 마스크착용 등 방역수칙 준수 바랍니다."
189,2021/11/22 11:30:03,서울특별시 전체,"[서울시청] 11.22(월) 0시 신규확진자 1,278명 bit.ly/3o0icfp / 얀센접종자, 고위험군 추가접종 예약 ncvr2.kdca.go.kr ☎120"
190,2021/11/22 11:27:15,경기도 용인시,"[용인시청] 금일 처인구 이동읍 천리에서 곰 3마리 탈출발생, 현재 포획중으로 안전에 유의바라며 곰을 목격하신 분은 즉시 신고바랍니다.(031-324-2247)"
191,2021/11/22 11:09:24,충청남도 서산시,[서산시청] 11/22(월) 11시 기준 확진자 1명 발생(836번/조사중) ▲실내ㆍ외 마스크 착용 등 단계적 일상회복 1단계 방역수칙 준수 바랍니다.
192,2021/11/22 11:07:06,강원도 전체,[강원도청] 11.21.(일) 도내 코로나19 확진 55명(원주15춘천10속초8철원7홍천4강릉2태백2정선2양양2동해1양구1인제1)▶기본방역수칙 준수 당부 드림!!
193,2021/11/22 11:06:26,제주특별자치도 전체,"[제주도]22일 0시기준 확진자17명발생(누적확진3,464명, 완치3,231명, 사망9명, 자가격리1,291명) covid19.jeju.go.kr/info.jsp"
194,2021/11/22 11:05:10,경상남도 합천군,"[합천군청] 11월 18일(목) ①7:50초계→합천읍 ②11:20합천읍→초계,적중 농어촌버스 탑승자는 코로나19 검사받으시기 바랍니다.(합천보건소930-3683)"
